system:index,GlobalID,date,leafing,timestamp,.geo
318,a0a34d1f-b2b2-4a07-b8a3-7ac2b4f2dffa,2023_08_15,Fully Leafed,2024-11-25T20:38:44.217Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,c1631b71-e3df-4b44-9c62-c587197bd7d4,2023_08_15,Fully Leafed,2024-11-25T20:38:51.944Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,77ba08fd-ea8d-4bbe-a9b8-a8acd6190bf2,2023_08_15,Fully Leafed,2024-11-25T20:38:55.005Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,6bf8d1d5-9961-4b9f-a019-a8c31949f892,2023_08_15,Fully Leafed,2024-11-25T20:38:58.911Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,6d8feebe-e21b-4031-8b62-2c68228d16fa,2023_08_15,Fully Leafed,2024-11-25T20:39:09.990Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2ee6be2e-40b0-486e-a574-000744dfe229,2023_08_15,Fully Leafed,2024-11-25T20:39:16.361Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,30fe407e-ba4b-4a3d-9bfc-fcd1f93bcc86,2023_08_08,Out of Leafs,2024-11-25T20:39:31.619Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,d758611e-19bc-4281-ae0a-b7b87f87234c,2023_08_08,Partially Leafed,2024-11-25T20:39:40.470Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,638cafa3-0382-4b6f-915e-d71b660c7c60,2023_08_08,Out of Leafs,2024-11-25T20:39:44.158Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,078e0ab3-42ac-4a64-b96b-09cdf590f024,2023_08_08,Fully Leafed,2024-11-25T20:39:58.005Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,d54d9827-18e6-486f-9c8a-95dbcbb91bb5,2023_08_08,Fully Leafed,2024-11-25T20:40:06.742Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2023_08_08,Fully Leafed,2024-11-25T20:40:12.726Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,fd10f41d-02a4-40b4-90bd-c506ad66acf5,2023_08_08,Fully Leafed,2024-11-25T20:40:17.633Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,4a1431a3-07aa-4221-a614-eec52bb2f69d,2023_08_08,Fully Leafed,2024-11-25T20:40:21.910Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,f6a001af-e0e1-424b-9d59-257af22c954e,2023_08_08,Fully Leafed,2024-11-25T20:40:24.957Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_08_08,Fully Leafed,2024-11-25T20:40:29.133Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_07_11,Fully Leafed,2024-11-25T20:40:38.912Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,f6a001af-e0e1-424b-9d59-257af22c954e,2023_07_11,Fully Leafed,2024-11-25T20:40:42.129Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,f526e65c-3399-4403-8375-4ba1a74cb106,2023_07_11,Out of Leafs,2024-11-25T20:41:01.063Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,05349bf1-e177-489a-a404-e043dbe2060d,2023_07_11,Fully Leafed,2024-11-25T20:41:06.790Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,52309692-ae25-4c0d-96b1-fe02dc607cb4,2023_07_11,Fully Leafed,2024-11-25T20:41:12.058Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,ccfbdab4-92b2-440b-a773-ef51ecb5e76d,2023_07_11,Fully Leafed,2024-11-25T20:41:20.021Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,d6b6e4ed-8feb-499a-838c-a788619747da,2023_07_11,Fully Leafed,2024-11-25T20:41:28.354Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,8f8c3257-cb40-416e-bf66-fee272e5b28c,2023_07_11,Out of Leafs,2024-11-25T20:41:38.785Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2023_07_11,Partially Leafed,2024-11-25T20:41:42.895Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,f6a001af-e0e1-424b-9d59-257af22c954e,2023_07_11,Fully Leafed,2024-11-25T20:41:51.163Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,80acabb6-ad48-4799-80bc-1a4c0fd71656,2023_07_11,Fully Leafed,2024-11-25T20:41:57.303Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,a230d4dd-a9f9-4aa0-8432-ae08e0067648,2023_07_11,Fully Leafed,2024-11-25T20:42:00.684Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_07_11,Fully Leafed,2024-11-25T20:42:03.680Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,a8aad031-8b34-4591-a0b3-2cc735bba890,2023_07_11,Fully Leafed,2024-11-25T20:42:12.352Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,bcf59fd0-ef26-40d0-9f77-91800fe1b656,2023_07_11,Fully Leafed,2024-11-25T20:42:20.155Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,a230d4dd-a9f9-4aa0-8432-ae08e0067648,2023_07_11,Fully Leafed,2024-11-25T20:42:27.859Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,d1d6273f-2936-44b6-8266-ba25f8394aa9,2023_06_21,Partially Leafed,2024-11-25T20:42:39.629Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_06_21,Fully Leafed,2024-11-25T20:42:46.257Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,f526e65c-3399-4403-8375-4ba1a74cb106,2023_06_21,Out of Leafs,2024-11-25T20:43:05.562Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,b3a785e1-c8d4-4a44-9775-4048d4827e2d,2023_06_21,Out of Leafs,2024-11-25T20:43:10.357Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,28c5f379-4d2d-422c-b7f3-ba108c76ef22,2023_06_21,Fully Leafed,2024-11-25T20:43:33.740Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,2bbdf792-0d37-4808-9457-254f37e8aaf5,2023_06_21,Fully Leafed,2024-11-25T20:43:40.542Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
